Business Id,Reviewer Name,Rating,Text,Time Created
2Nwmd7-1d1rI6lb9QSSYYA,Kaylee H.,5,Best dining experience during COVID so far. The cottages are a great option to stay warm during outdoor dining and the service was some of the best we've...,2021-01-14
2Nwmd7-1d1rI6lb9QSSYYA,Rachel K.,5,"I don't even know where to start! Came here for my boyfriends 40th birthday during COVID. Their outdoor greenhouses are amazing! Warm, super cute and cozy....",2021-02-03
2Nwmd7-1d1rI6lb9QSSYYA,Tian Q.,4,"***The restaurant adds an extra 5% covid fee to every check and it doesn't count towards the gratuity*** 

The restaurant is very clean and the outdoor...",2020-09-23
HJwXGxmXdB1X3gfCZMujjg,Mary H.,5,"Ok, so the food was quite delicious, and the ambiance was very european. But the service! *chef's kiss*. Stephanie, my server, was very sweet, and as...",2020-11-12
HJwXGxmXdB1X3gfCZMujjg,Laura P.,5,"This place was fabulous! Indoor and outdoor seating. Intimate but with proper covid safeguards! The best Brussel sprout salad I've ever had, hands down.  So...",2020-12-11
HJwXGxmXdB1X3gfCZMujjg,Elizabeth P.,5,"Broccolino has become one of our ""go to"" places.  Everytime we order, we know that our meal will be great.  We ordered the penne alla vodka lunch special...",2021-01-26
5MpWHGQ6Qc-M4q1KL_nioA,Marian C.,5,"Wonderful unique place, plates served tapas style in house.
Everything is excellent and served with a smile
While I used to love standing and eating at the...",2021-02-13
5MpWHGQ6Qc-M4q1KL_nioA,nicole w.,5,"COVID-19 review.

This is my favorite restaurant in the neighborhood. The food is always amazing and service is great!

They used to be standing only pre...",2020-08-14
5MpWHGQ6Qc-M4q1KL_nioA,Kai C.,5,Ordered takeout via Seamless.  Arrived on time and fresh.  Food quality was excellent.  The beet salad and potato salad were very tasty.  The branzino was...,2020-11-15
-8_vEcBA2Lqd8786S-Ss-g,Michael S.,5,"After passing by many times, I finally decided to come here for Lunch today.  First off, the available outdoor seating is incredibly spacious and well...",2021-01-09
-8_vEcBA2Lqd8786S-Ss-g,Colleen D.,4,Covid review: They did a great job with setting up individual greenhouses outside. They're comfortable and block the wind so it's not too cold. You can...,2020-12-04
-8_vEcBA2Lqd8786S-Ss-g,Cheri T.,5,This neighborhood restaurant has invested in the Covid 19 protection with these beautiful miniature houses with heaters to dine in.  There is a window to...,2020-12-11
1-tTWAxTZq3fpt-Pm1iHjA,Katrina C.,5,Ordered from here through GrubHub for pick-up. I ordered the gnocchi di zucca which is pumpkin gnocchi with pesto sauce. I asked to sub the Gorgonzola...,2020-11-07
1-tTWAxTZq3fpt-Pm1iHjA,Sarah S.,5,"This place serves up truly authentic Italian dishes with incredibly reasonable prices. As a native New Yorker, friends don't like ordering pizza with me...",2020-10-22
1-tTWAxTZq3fpt-Pm1iHjA,Walton N.,5,"The flavors are amazing. We had the daily special, pumpkin ravioli, the sauce was creamy and delicious.
We also shared the shitake mushroom salad, it was...",2020-10-08
9Zv7Xu380q2rzPSLEXX0Xg,Isabella S.,5,"This review is mainly for delivery service (really happy that they finally deliver) . We had the Eggplant salad special, fried calamari, antipasti,...",2020-07-02
9Zv7Xu380q2rzPSLEXX0Xg,Melissa M.,5,Joe's is doing delivery and pick ups!! Still the best Italian food in Queens! Support your local businesses.,2020-04-18
9Zv7Xu380q2rzPSLEXX0Xg,Soula H.,5,"Joe's has been around forever and with good reason! You can always count on a good meal here and if you're in the mood for something that's not on the menu,...",2020-08-11
jku9Fg8JsUbv_LQzg6PK4g,Jieun L.,5,"I was so pleased by my experience at lavagna. We went on a Friday night around 6:30, and though that is an early dinner, with thirty minutes, the entire...",2020-10-25
jku9Fg8JsUbv_LQzg6PK4g,Nate E.,3,"Three segment honest review:
1) Restaurants outdoor seating during covid is not good. It's hardly covered with limited heaters. A little grungy and overall...",2021-02-14
jku9Fg8JsUbv_LQzg6PK4g,RA W.,4,"Praying -- on hands and knees -- that my favorite NYC restaurant will weather the storm. 

To be honest, before COVID, while trying to be seated with a...",2020-09-16
QQpQujXQGbZBK6BeAokzDA,Tanya P.,5,We came here last minute on a chilly night during covid. I waitlisted on Resy for an outdoor table and when I arrived I asked for an indoor table. Not...,2020-11-04
QQpQujXQGbZBK6BeAokzDA,Sebastien L.,5,"We went to this place on a Monday, sat in a tent outdoors on Lorimer street and wow every single items were outstanding, the service was amazing, we were...",2021-01-25
QQpQujXQGbZBK6BeAokzDA,Curryface P.,5,"This place deserves all the love. I've never been in person, but got delivery a few times. The fresh baked pitas are insane and so are the pickled veggies...",2020-12-05
WEhkGLKlj-5X1pq_07Syaw,Gretchen A.,5,"Good service, good food, very good brunch, good wine, cute outdoor dining for Covid. The cheese plate is solid. When indoor dining was allowed the inside...",2020-08-19
WEhkGLKlj-5X1pq_07Syaw,Melissa V.,5,We came here just a few times in the past few years and have really enjoyed every food order and the service. Always a really fun time with quality...,2020-08-12
WEhkGLKlj-5X1pq_07Syaw,Lawrence R.,5,We went here for Thanksgiving and it was SO GOOD. We have been meaning to try this restaurant for a while since it's right down the street. The service was...,2020-12-01
UjzSeETESWzramhdOdWKKQ,JacquesJolie D.,5,Lovely place. Wonderful quiet outdoor dining and spacious indoor area. Wines by glass are good for our nice variety and distinctiveness. Excellent service...,2020-11-17
UjzSeETESWzramhdOdWKKQ,Amira M.,4,"Ate here during COVID. There were sufficient tables and spaces for outdoor dining, the ambiance is also good! I ordered calamari & shrimp and ravioli with a...",2020-10-01
UjzSeETESWzramhdOdWKKQ,Luisa B.,5,I'm kicking myself for not having eaten here before--it's definitely a fast favorite in the neighborhood. And we take Italian cuisine very seriously in our...,2020-11-14
yi6jIxzHo-nbAOG4KWuqcw,Seline K.,5,"Always one of my favorite restaurants in NYC. We've probably had several hundred meals here over the years. Gramercy Park Hotel is gone away from home, and...",2020-02-16
yi6jIxzHo-nbAOG4KWuqcw,Crystal C.,5,"This place is pretty massive for an Italian joint in the city, and better yet, it's the restaurant for the Gramercy Hotel.  The bar area is huge, and when...",2020-02-13
yi6jIxzHo-nbAOG4KWuqcw,Tseten S.,4,Ina Garten loves their Cacio e Pepe and as do I! Truthfully I didn't know about this Ina bit before coming here for brunch. On a early Saturday afternoon...,2019-12-08
YdFFUP3-PBzBsE3j75XwaQ,Tracy S.,5,"If you like pizza then you'll definitely love the panzerotti bites but definitely bigger than just a bite, it's quite large and great for the price. It's...",2021-02-14
YdFFUP3-PBzBsE3j75XwaQ,Kristin B.,5,"Wow this place is VERY delicious. We ordered salame and veggie panzerotti and the ingredients were so simple, fresh, and rich. The bread is that perfect...",2021-01-17
YdFFUP3-PBzBsE3j75XwaQ,Jackie M.,5,Panzerotti bites is the best! I don't live super close so this is my go to delivery meal when I've had a long day and want to treat myself. The classic is...,2020-09-11
b6jOwyX4iaagw8YjXqq1sA,Jamie S.,5,I ordered a lunch delivery from here and had a great experience. The food was delivery promptly and on time. It was even still hot when it arrived. I had...,2020-11-02
b6jOwyX4iaagw8YjXqq1sA,Jando S.,5,"Based on some stellar experiences, Antonio's has become one of favorite Italian restaurants in NYC. Located just a stone's throw away from the Bronx Zoo and...",2020-06-07
b6jOwyX4iaagw8YjXqq1sA,Patrick V.,5,"This is a pre Covid review, from valentine's day, which you need a reservation for obvious reasons lol.

This is my favorite Italian spot, I would argue, in...",2020-08-03
C3E8CVVwzKtOv_sRR1WuRQ,Peter H.,4,"Four person takeout feast. In order of preference: 
$14 Caponata - This dish was a revelation to me. Heaping piles of spiced eggplant and strong-flavored...",2021-02-10
C3E8CVVwzKtOv_sRR1WuRQ,Biana G.,5,Best and most authentic Italian food on the UWA by far! Walk inside this charming Northern Italian restaurant to find a display of meats and cheese similar...,2020-11-25
C3E8CVVwzKtOv_sRR1WuRQ,James K.,5,"Dangling meat in the windows.  If you grew up in an Italian neighborhood, you WANT to eat here just looking in the windows.  Sadly for me, the place was...",2020-10-28
17OE3Vgm-QN98Ro0AS-A3g,Stacy S.,5,I've been to Provini a couple times now and keep coming back. Definitely a Park Slope gem. They have a spacious patio in the front for Covid times. I highly...,2020-08-10
17OE3Vgm-QN98Ro0AS-A3g,Esther J.,3,A classic restaurant with dry service. We waited to be seated for the tables to be cleared. It took a bit for anyone to greet us. Is the one waitress the...,2018-11-11
17OE3Vgm-QN98Ro0AS-A3g,Pritha R.,5,"Delicious! I had the bolognese with boar and beef ragu, just the sort of thing for the last (hopefully) fairly cold night of this absurdly weird spring we...",2019-05-31
z7H9ApIGopnDnQaglnPTzg,Jon B.,5,It's sad to see a GREAT restaurant like this not filled with happy customers due to COVID restrictions and associated seating limitations. Serve is always...,2020-11-21
z7H9ApIGopnDnQaglnPTzg,Andrew D.,5,"ANCORA was my favorite restaurant when I moved to Manhattan from NJ 15 years ago.  I took my g/f to Ancora for our 1 month dating anniversary and many, many...",2020-07-18
z7H9ApIGopnDnQaglnPTzg,Ester K.,5,"Such an incredible experience!! We were so lucky to get a spot here during COVID, but despite that, had the greatest time. We thank you all for the greatest...",2020-07-16
iXV4FMZPru7BB_nwN_8mVw,Ben A.,5,"Came here with a date last Sunday and was very happy with everything.  The staff were knowledgeable, and friendly, attentive without hovering.  Our dishes...",2020-12-10
iXV4FMZPru7BB_nwN_8mVw,Jessica B.,5,"I came with a friend to celebrate my birthday and we had planned on going to Blend on the Water (which is a block or so away) however, the line was...",2020-12-01
iXV4FMZPru7BB_nwN_8mVw,Minna C.,5,I've had Maiella bookmarked way before COVID and I'm so glad I finally went for dinner! Their outdoor seating consists of two parts - reservation based...,2020-09-06
b6Tpm0PsDqLYZFUuqNte-g,Giovanna P.,4,A neighborhood favorite. My husband and I had this place on our list for a while. It was super nice out so many people were sitting outside. We decided to...,2020-11-14
b6Tpm0PsDqLYZFUuqNte-g,E S.,5,Charming place. Small and on a cute block with lovely trees and townhouses. Dishes are on the smaller side but delicious and the people are very nice. Let's...,2020-12-05
b6Tpm0PsDqLYZFUuqNte-g,Maggie Y.,4,Sat down for outdoor dining after passing by a couple times on evening walks. The outdoor seating fills up around 7 pm so try to come by before then. Note...,2020-07-25
jSrDUsCXkKqbBQ9sqDLFcg,Jose R.,3,Came here twice and both times i ordered pasta with some type of sauce they skimp on the sauce and the food is expensive why do you give little to no sauce...,2021-01-11
jSrDUsCXkKqbBQ9sqDLFcg,Malini A.,3,"Had breakfast here while staying at the hotel. Service was good but found the food to be just ok. Had toast, yogurt, small fruit bowl and coffee. Everything...",2019-10-08
jSrDUsCXkKqbBQ9sqDLFcg,Mari S.,5,"Unexpected layover in NYC, this was the only restaurant I could find that didn't serve Asian food. So glad I stopped in!!  Fabio and staff were very...",2019-08-14
LYkx0_gmy-RrJQBPYzulNg,Cristina G.,5,"Upscale Italian dining in Bay Ridge.

I've been here a million times pre-Covid for family dinners, catch-ups with friends, and a bridal shower. The dining...",2020-08-26
LYkx0_gmy-RrJQBPYzulNg,Gabriella C.,5,My father's birthday is today so we decided to call in a dinner order for pickup. I got there a little early and they allowed me to wait inside until the...,2021-02-15
LYkx0_gmy-RrJQBPYzulNg,Sofya A.,3,"Very nice meal. I loved the octopus, fresh and delicious!! But service was really bad , I was there for one hour and they kept asking are you done, You want...",2021-01-17
y_tRUBOu3qg7lkaO2Xk1hQ,Maggie G.,5,Frost is a neighborhood classic. If you want authentic Italian food in a low key environment this is the place for you. The staff is amazing. One man in...,2020-09-24
y_tRUBOu3qg7lkaO2Xk1hQ,Bill S.,1,My in laws have been going here for over 30 years everyone knows each other on a first name basis. We placed a order a week in advance for Christmas Eve...,2020-12-30
y_tRUBOu3qg7lkaO2Xk1hQ,Estela S.,5,"Frost has delicious Italian-American food for great prices. This is a place for the family or a cute simple date night. Frankly, I'm getting hungry just...",2020-07-20
Yubu48l7he-qrNDSeAngbQ,Tanima M.,5,"This has become my go to place to order food during this horrible pandemic.  Simply check the menu online, call to order and the food is ready for pick up...",2020-05-01
Yubu48l7he-qrNDSeAngbQ,Dustin H.,1,I've been here a few times. These guys are very proud white supremacists. The food good here and the decor is a little sloppy but passable.  But I was there...,2021-01-13
Yubu48l7he-qrNDSeAngbQ,Paul P.,1,I usually don't leave reviews but between the small portions for the price and how lackluster the food was you should look elsewhere. Just call Ornella.,2021-01-21
hwR54p9AWwrOATd41l351w,Ralph R.,5,"For years,  this has been my absolute favorite place for authentic Italian. Haven't stopped thinking about them since the pandemic made them close.
Silvana...",2020-10-31
hwR54p9AWwrOATd41l351w,Z D.,5,Was my absolute favorite Italian restaurant. Have not opened since the pandemic. Anyone know if they will be opening soon?,2020-10-25
hwR54p9AWwrOATd41l351w,Cathy H.,5,Miss this restaurant terribly. Best in Queens. Hope they reopen soon. 2021 needs them!,2021-01-07
cKGi-erQrad9lf87VH6cjA,Prashant B.,5,"I work in Middle Village and regularly order lunch from Antica Trattoria using Uber Eats. The prices are affordable for the quality, the food is authentic,...",2020-07-14
cKGi-erQrad9lf87VH6cjA,Paola S.,5,"Placed an order for pick up, 2 orders of Penne Alla Vodka with grilled chicken and they did not dissapoint. The vodka sauce was delightful, the chicken was...",2020-07-07
